president names,schools
"pres.— robert p. ludlum, blackburn college, carlinville. ",federation of illinois colleges 
"pres.—thomas w. mann, adult eve- ning school, waukegan township high school, waukegan. ","illinois adult education association, university of illinois, 205 arcade bldg., champaign. "
"pres.—lucile goodrich, pontiac. ",illinois association of county superin- tendents of schools 
"pres.—mrs. robert w. nelson, lake ","illinois congress of parents and teach- ers, 311 east capitol ave., spring- field. "
"nos. illinois association of school admin- istrators head—ralph clabaugh, arlington heights. sec.—everett f. kerr, blue island. illinois association of secondary school principals pres.—john mees, university ","illinois education association, 100 east edwards, springfield. head—olin w. stead, springfield. sec.—irving f. pearson. publication — illinois education, 9 "
"pres.—arthur g. helling, hatch school, oak park. ",illinois elementary school principals association 
"illinois library association pres.—elizabeth o. stone, southern illinois university, carbondale. sec.—william w. bryan, public li- ","publication—elementary newsletter, 4 nos. "
"publication—annual report of prog- ress. indiana association of public school superintendents pres.—wayne watson, terre haute. sec.—richard jordan, speedway. indiana congress of parents and teachers, inc., 518 north delaware st., indianapolis 4. head—mrs. don herrin, 6325 north michigan rd., indianapolis 8. sec.—mrs. robert meshberger, 3550 sand point rd., fort wayne. publications—indiana parent-teach- er. 8 nos. indiana congress year- book. indiana council of teachers unions, 131 east 11th ave., gary. pres.—arthur r. gibson, 7138 van buren ave., hammond. sec.—roy moorehead, 7017 marshall ave., hammond. indiana library association pres.—george a. curtis, public li- brary, la porte. sec.—eleanor morris, public library, cambridge city. publication—focus, q. occurrent, q. ","tral college, indianapolis 27. sec.—h. e. hastings, jr., 1506 mer- "
"indiana school librarians association pres.—carolyn i. whitenack, divi- sion of library science, purdue university, lafayette. sec.—ruth mclaughlin, school, lebanon. publication—news noser, q. ","indiana school boards association, ; school of education, indiana uni- versity, bloomington. head—kenneth e. knight, 214 east joliet st., crown point. sec.—marion a. mcghehey, 138 north overhill dr., bloomington. publications—hoosier school board journal, 10 nos. indiana school board directory, an. "
"150 w. market st., indianapolis 4. pres.—blanche penrod, southport ","indiana state teachers association, "
"pres.—james f. conover, garfield high school, terre haute. ",indiana association of secondary school principals 
"pres.—john j. young, mishawaka. ",indiana city and town superintend- ents association 
"publication—jowa schoolboard bul- letin, 5 nos. iowa association of school librarians pres.—aleta malmberg, city high school library, iowa city. sec.—grada peterson, junior college and senior high school library, eagle grove. iowa college foundation, 407 shops bldg., des moines 9. pres.—marvin m. schmidt, deere & co., des moines. exec. dir.— edward m. anson. publication— united we stand, an. ",68 
"pres——ray nyhan, anson junior high school, marshalltown. sec.—chas. f. martin. president’s term expires—july 1961. publication— midland schools, 9 nos. department of colleges and univer- sities pres.—alfred schwartz, drake uni- versity, des moines 11. sec.—clifford bishop, iowa state teachers college, cedar falls. president’s term expires—oct. 1961. department of elementary principals pres.—l. f. simmering, roosevelt school, ames. sec.—ada idwards, logan school, fairfield. publication—the elementary prin- cipal of iowa, 3 nos. ","iowa state education association, sal- isbury house, 4025 tonawanda dr., des moines, 12. "
"iowa state federation of teachers pres.—ken corbett, 213 e. wood- land st., ottumwa. sec.—frank h. sisk, blanca, ottumwa. head’s term expires—oct. 1962. ","publication—hawkeye schoolmas- ter, 4 nos. "
pres.—e. j. logsdon. ,"kansas adult education association, university extension, university of kansas, lawrence. "
"pres.—max m. wenrich, box 546, oxford. ",the 
"pres.—mrs. r. w. scoville, 3009 north 20th st., kansas city 4. sec.—ida m. oursler. ","kansas congress of parents and teachers, 414 garlinghouse bldg., topeka. "
"kansas library association pres.—ed howard, public library, lawrence. sec.—gertrude jewell, city library, wichita. publication—president’s letter, q. ","kansas foundation for private colleges, inc., the, room 211, 820 quincy st., topeka. pres.—d. w. bittinger, mcpherson college, mcpherson. exec. dir—milton moody. publication—partners newsletter. "
"kansas state teachers association, 715 west 10th st., topeka. head—etta blanche smith, kansas city. sec.—c. o. wright. publication—the kansas teacher, 9 nos. kansas association of elementary school principals pres.—helen e. ours, hutchinson. sec.—angie e. seybold, union valley school, 30th and halstead sts., hutchinson. publication—newsletter, 3 nos. kansas association of school admin- istrators, 715 west 10th st., topeka. pres.—buford e. fisher, chanute. sec.—clyde u. phillips, 300 west 6th st., hays. publication—news letter, 4 nos. kansas association of secondary schools and principals pres.—h. e. malin, high school, liberal. ","kansas library association pres.—ed howard, public library, lawrence. sec.—gertrude jewell, city library, wichita. publication—president’s letter, q. "
"head—grace weller, elizabethtown. sec.—j. m. dodson, 2303 south 3d st., louisville 8. publications—kentucky school jour- nal, 9 nos. handbook, 1957. kentucky association of colleges, sec- ondary and elementary schools, college of education, university of kentucky, lexington 29. pres.—gilbert burkhead, hardin county schools, elizabethtown. sec.—l. e. meece. kentucky association of elementary school principals pres.—leslie kitchens, yates ele- mentary school, 703 new circle rd., lexington. sec.—martha shindelbower, ken- wick school, lexington. publication— recording. kentucky association of school ad- ministrators pres.—richard van hoose, jeffer- son county schools, 618 west jefferson st., louisville 2. sec.—g. c. burkhead, elizabeth- town. kentucky association of secondary school principals pres.—vincent zachem, school, bardstown. see.—j. m. deacon, junior high school, lexington. ",kentucky education association 
"pres.—virginia o. williamson, 2115 auburn ave., cincinnati 19, ohio. ","kentucky federation of teachers, 806 center bldg., jefferson at armory pl., louisville. "
"kentucky library association pres.—ione chapman, state college, morehead. sec.—sue mcgill holbert, 206 north main st., elizabethtown. publication—kla bulletin, q. ","head—robert m. watt, 120 south limestone, lexington. exec. dir.— bruce dudley. "
"association pres.—james f. redmond, public schools, new orleans. ",tion association brochure. a hand- book for teachers. louisiana school superintendents 
"pres.—g., earl guinn, louisiana col- lege, pineville. ","louisiana foundation of privately sup- ported colleges and universities, inc., the, 610 pere marquette bldg., new orleans 12. "
"pres.—mrs. william b. myrick, 2036 hollydale ave., baton rouge. ","louisiana parent-teacher association, 405 old state capitol, baton rouge 2. "
"pres.—matthew r. sutherland, 537 olivier st., new orleans 14. ","louisiana school boards association, box 8986, university station, baton rouge 3. "
"pres.—frederick a. halla, knolls, cape elizabeth. ","ers, inc. "
"maine library association pres.—helen atchison, cary library, houlton. ",birch 
"education sec.—margaret a. whalen, maine state library, augusta. publication— bulletin, q. maine school boards association pres.—james lucas, 113 cumberland st., westbrook. sec.—joseph a. aliberti, 12 dearborn drive, cape elizabeth. publication— the mirror, 10 nos. maine teachers association, 184 state st., augusta. pres.— william h. soule, portland. sec.—clyde russell. publication—the maine teacher, 4 ","maine library association pres.—helen atchison, cary library, houlton. "
"pres.—carroll b. ronco, school ad- ministrative district no. 6, west buxton. ","sec.—mary manwell, 79 mechanic st., westbrook. publication — maine elementary principals’ newsletter, q. maine school superintendents associa- tion, augusta. "
"house, augusta. pres.—linwood j. kelly, lewiston high school, lewiston. sec.—harold chapman, garland st., junior high school, bangdr. publication—adult education news- letter. ","maine state public school adult education association, state de- partment of education, state "
"pres.—william c. purnell, western maryland railway co., baltimore 2. exec. dir—norman w. barrett. association of school librarians of maryland pres— olive mumford, 4000 fairfax rd., baltimore 16. sec.—nora troxell, 716 gephart dr., cumberland. publication—maryland libraries, q. maryland adult education association, 2418 st. paul st., baltimore 18. head—richard hart, enoch pratt free library, baltimore 1. sec.—francis froelicher. publications—sha re, m. handbook, ",71 
"sec.—mae russell, st. mary’s city. publication—school board news, q. maryland association of higher edu- cation pres.— may russell, st. mary’s semi- nary junior college, st. mary’s city. sec.—james singletary, maryland state college, princess anne. ","1960. maryland association of boards of education pres.—theodore 8s. reinke, cam- bridge. "
"maryland secondary school principals association pres.—morris c. jones, jr., school, stevensville. sec.—percy williams, central con- solidated school, bel air. ","maryland library association, 400 ca- thedral st., baltimore 1. head—nettie b. taylor, state de- partment of education, 301 west preston st., baltimore 1. sec.— dorothy a. mcginniss, board of education, towson 4. publication—maryland libraries, q. "
